ID,BCS_stage,Year,Parity,Age_at_first_mating,Litter_size,BCS
91145,BCS-W,2011,1,2,3,2.4
91145,BCS-Wp,2011,1,2,3,2.7
91145,BCS-M,2012,2,2,4,2.8
91146,BCS-Sa,2011,1,2,3,2.5
91146,BCS-Sb,2011,1,2,3,
91149,BCS-Sa,2011,2,1,3,
91149,BCS-Sb,2011,2,1,3,
91150,BCS-W,2010,1,1,2,2.5
91150,BCS-Wp,2010,1,1,2,2.7
91150,BCS-M,2011,2,1,1,3.5
91153,BCS-Sa,2011,2,1,3,2.5
91153,BCS-Sb,2011,2,1,3,
91156,BCS-W,2011,1,2,2,2.5
91156,BCS-Wp,2011,1,2,2,2.8
91156,BCS-M,2012,2,2,3,3.0
91158,BCS-Sa,2011,1,2,1,2.2
91158,BCS-Sb,2011,1,2,1,
91172,BCS-Sa,2011,1,2,3,2.3
91172,BCS-Sb,2011,1,2,3,
91178,BCS-Sa,2011,2,1,1,2.6
91178,BCS-Sb,2011,2,1,1,
91183,BCS-Pb,2011,2,1,1,2.7
91187,BCS-W,2010,1,1,2,2.6
91187,BCS-Wp,2010,1,1,2,2.5
91187,BCS-M,2011,2,1,3,3.0
91195,BCS-Pb,2010,1,1,2,2.7
91208,BCS-Sa,2011,1,2,2,2.7
91208,BCS-Sb,2011,1,2,2,
91209,BCS-W,2010,1,1,2,2.8
91209,BCS-Wp,2010,1,1,2,2.8
91209,BCS-M,2011,2,1,3,3.5
91212,BCS-W,2011,1,2,1,2.5
91212,BCS-Wp,2011,1,2,1,3.0
91212,BCS-M,2012,2,2,3,3.1
91224,BCS-Sa,2011,2,1,1,2.7
91224,BCS-Sb,2011,2,1,1,
91232,BCS-Sa,2011,1,2,2,2.3
91232,BCS-Sb,2011,1,2,2,
91239,BCS-W,2011,1,2,3,2.4
91239,BCS-Wp,2011,1,2,3,2.8
91239,BCS-M,2012,2,2,3,2.9
91240,BCS-W,2011,1,2,1,2.5
91240,BCS-Wp,2011,1,2,1,2.8
91240,BCS-M,2012,2,2,3,2.9
91241,BCS-W,2010,1,1,2,2.4
91241,BCS-Wp,2010,1,1,2,2.4
91241,BCS-M,2011,2,1,4,3.0
91245,BCS-W,2010,1,1,1,2.9
91245,BCS-Wp,2010,1,1,1,2.5
91245,BCS-M,2011,2,1,3,3.0
91249,BCS-W,2010,1,1,2,2.4
91249,BCS-Wp,2010,1,1,2,2.4
91249,BCS-M,2011,2,1,3,3.0
91268,BCS-Sa,2011,1,2,2,2.4
91268,BCS-Sb,2011,1,2,2,
91269,BCS-Sa,2011,1,2,1,2.7
91269,BCS-Sb,2011,1,2,1,
91274,BCS-Sa,2011,1,2,3,2.3
91274,BCS-Sb,2011,1,2,3,
91275,BCS-W,2011,1,2,1,2.5
91275,BCS-Wp,2011,1,2,1,2.6
91275,BCS-M,2012,2,2,3,2.8
91277,BCS-Sa,2011,1,2,2,2.5
91277,BCS-Sb,2011,1,2,2,
91278,BCS-Sa,2011,1,2,1,2.6
91278,BCS-Sb,2011,1,2,1,
91287,BCS-W,2010,1,1,1,2.5
91287,BCS-Wp,2010,1,1,1,2.4
91287,BCS-M,2011,2,1,3,3.0
91290,BCS-W,2011,1,2,2,2.4
91290,BCS-Wp,2011,1,2,2,2.8
91290,BCS-M,2012,2,2,4,3.0
91296,BCS-Pb,2010,1,1,1,2.9
91300,BCS-Sa,2011,2,1,1,2.4
91300,BCS-Sb,2011,2,1,1,
91302,BCS-Sa,2011,2,1,2,2.4
91302,BCS-Sb,2011,2,1,2,
91306,BCS-Sa,2011,1,2,1,2.4
91306,BCS-Sb,2011,1,2,1,
91310,BCS-W,2011,1,2,2,2.7
91310,BCS-Wp,2011,1,2,2,3.1
91310,BCS-M,2012,2,2,4,3.1
91311,BCS-Pb,2011,1,2,3,2.8
91313,BCS-W,2011,1,2,1,2.5
91313,BCS-Wp,2011,1,2,1,2.7
91313,BCS-M,2012,2,2,3,2.8
91317,BCS-Sa,2011,1,2,2,3.0
91317,BCS-Sb,2011,1,2,2,
91319,BCS-W,2011,1,2,2,2.5
91319,BCS-Wp,2011,1,2,2,2.5
91319,BCS-M,2012,2,2,4,3.0
91320,BCS-Sa,2012,2,2,4,2.5
91320,BCS-Sb,2012,2,2,4,
91326,BCS-W,2010,1,1,2,2.8
91326,BCS-Wp,2010,1,1,2,2.6
91326,BCS-M,2011,2,1,3,3.0
91331,BCS-Sa,2011,1,2,3,2.4
91331,BCS-Sb,2011,1,2,3,
91357,BCS-Sa,2011,1,2,4,2.4
91357,BCS-Sb,2011,1,2,4,
91358,BCS-Sa,2010,1,1,2,2.5
91358,BCS-Sb,2010,1,1,2,2.4
91363,BCS-Sa,2011,1,2,1,2.4
91363,BCS-Sb,2011,1,2,1,
91370,BCS-Sa,2011,1,2,2,2.5
91370,BCS-Sb,2011,1,2,2,
91381,BCS-Sa,2011,1,2,4,2.0
91381,BCS-Sb,2011,1,2,4,
91397,BCS-Sa,2011,1,2,1,2.9
91397,BCS-Sb,2011,1,2,1,
91400,BCS-Sa,2011,1,2,3,2.3
91400,BCS-Sb,2011,1,2,3,
91412,BCS-Pb,2010,1,1,1,2.8
91414,BCS-Sa,2011,1,2,2,2.3
91414,BCS-Sb,2011,1,2,2,
91421,BCS-W,2010,1,1,1,2.5
91421,BCS-Wp,2010,1,1,1,2.4
91421,BCS-M,2011,2,1,3,3.0
91423,BCS-Pb,2012,2,2,2,2.9
91426,BCS-Sa,2011,1,2,1,2.8
91426,BCS-Sb,2011,1,2,1,
91428,BCS-Sa,2011,1,2,2,2.3
91428,BCS-Sb,2011,1,2,2,
91435,BCS-Sa,2010,1,1,1,2.4
91435,BCS-Sb,2010,1,1,1,2.2
91454,BCS-Sa,2011,1,2,3,2.5
91454,BCS-Sb,2011,1,2,3,
91464,BCS-W,2010,1,1,2,2.8
91464,BCS-Wp,2010,1,1,2,2.6
91464,BCS-M,2011,2,1,1,3.5
91465,BCS-Pb,2011,2,1,1,2.8
91473,BCS-Sa,2011,1,2,3,2.3
91473,BCS-Sb,2011,1,2,3,
91474,BCS-Sa,2011,1,2,3,2.7
91474,BCS-Sb,2011,1,2,3,
91476,BCS-Sa,2011,1,2,3,2.2
91476,BCS-Sb,2011,1,2,3,
91478,BCS-Sa,2010,1,1,1,2.8
91478,BCS-Sb,2010,1,1,1,2.8
91482,BCS-Sa,2011,1,2,2,2.5
91482,BCS-Sb,2011,1,2,2,
91496,BCS-Sa,2011,1,2,3,2.9
91496,BCS-Sb,2011,1,2,3,
91498,BCS-Sa,2011,1,2,4,2.1
91498,BCS-Sb,2011,1,2,4,
91500,BCS-Pb,2012,2,2,1,3.4
91508,BCS-Pb,2011,2,1,4,2.4
91517,BCS-Sa,2011,1,2,1,2.5
91517,BCS-Sb,2011,1,2,1,
91525,BCS-Sa,2011,2,1,2,2.3
91525,BCS-Sb,2011,2,1,2,
91541,BCS-Sa,2011,1,2,3,2.5
91541,BCS-Sb,2011,1,2,3,
91557,BCS-Pb,2012,2,2,3,2.7
91563,BCS-Sa,2011,1,2,3,2.3
91563,BCS-Sb,2011,1,2,3,
91565,BCS-Sa,2011,2,1,4,2.9
91565,BCS-Sb,2011,2,1,4,
91586,BCS-Sa,2010,1,1,2,2.3
91586,BCS-Sb,2010,1,1,2,2.2
91595,BCS-Sa,2011,1,2,4,2.3
91595,BCS-Sb,2011,1,2,4,
91602,BCS-Sa,2011,1,2,1,2.6
91602,BCS-Sb,2011,1,2,1,
91616,BCS-Sa,2011,1,2,3,2.4
91616,BCS-Sb,2011,1,2,3,
91617,BCS-Pb,2011,1,2,1,2.8
91624,BCS-Sa,2011,1,2,1,2.6
91624,BCS-Sb,2011,1,2,1,
91631,BCS-Sa,2011,1,2,4,2.1
91631,BCS-Sb,2011,1,2,4,
91636,BCS-Sa,2011,1,2,3,2.3
91636,BCS-Sb,2011,1,2,3,
101003,BCS-W,2012,1,2,4,2.4
101003,BCS-Wp,2012,1,2,4,2.6
101003,BCS-M,2013,2,2,3,2.9
101004,BCS-W,2012,1,2,1,2.4
101004,BCS-Wp,2012,1,2,1,2.8
101004,BCS-M,2013,2,2,2,2.9
101013,BCS-W,2012,1,2,4,2.4
101013,BCS-Wp,2012,1,2,4,2.9
101013,BCS-M,2013,2,2,4,2.9
101014,BCS-W,2012,1,2,1,2.3
101014,BCS-Wp,2012,1,2,1,2.4
101014,BCS-M,2013,2,2,1,2.7
101022,BCS-W,2012,1,2,3,3.0
101022,BCS-Wp,2012,1,2,3,3.4
101022,BCS-M,2013,2,2,2,3.5
101026,BCS-W,2012,1,2,2,2.4
101026,BCS-Wp,2012,1,2,2,2.7
101026,BCS-M,2013,2,2,4,2.8
101028,BCS-Sa,2012,1,2,2,2.8
101028,BCS-Sb,2012,1,2,2,
101037,BCS-W,2012,1,2,3,2.3
101037,BCS-Wp,2012,1,2,3,2.3
101037,BCS-M,2013,2,2,4,2.4
101038,BCS-Sa,2012,1,2,1,2.4
101038,BCS-Sb,2012,1,2,1,
101041,BCS-Pb,2012,1,2,3,2.7
101067,BCS-Pb,2012,1,2,4,2.8
101076,BCS-Pb,2013,2,2,3,2.9
101084,BCS-W,2012,1,2,1,2.4
101084,BCS-Wp,2012,1,2,1,2.8
101084,BCS-M,2013,2,2,4,3.0
101092,BCS-W,2012,1,2,2,2.4
101092,BCS-Wp,2012,1,2,2,2.7
101092,BCS-M,2013,2,2,3,2.7
101096,BCS-W,2012,1,2,4,2.3
101096,BCS-Wp,2012,1,2,4,2.6
101096,BCS-M,2013,2,2,2,2.6
101103,BCS-W,2012,1,2,4,2.3
101103,BCS-Wp,2012,1,2,4,2.4
101103,BCS-M,2013,2,2,4,2.7
101109,BCS-Sa,2012,1,2,2,2.8
101109,BCS-Sb,2012,1,2,2,
101119,BCS-W,2012,1,2,2,2.4
101119,BCS-Wp,2012,1,2,2,2.6
101119,BCS-M,2013,2,2,4,2.9
101129,BCS-Sa,2013,2,2,2,2.8
101129,BCS-Sb,2013,2,2,2,2.4
101131,BCS-W,2012,1,2,1,2.4
101131,BCS-Wp,2012,1,2,1,2.8
101131,BCS-M,2013,2,2,4,2.8
101143,BCS-W,2012,1,2,4,2.5
101143,BCS-Wp,2012,1,2,4,2.8
101143,BCS-M,2013,2,2,4,2.9
101149,BCS-W,2012,1,2,3,2.3
101149,BCS-Wp,2012,1,2,3,2.6
101149,BCS-M,2013,2,2,4,2.7
101155,BCS-Pb,2013,2,2,2,2.8
101160,BCS-Pb,2013,2,2,4,2.9
101162,BCS-W,2012,1,2,2,2.5
101162,BCS-Wp,2012,1,2,2,2.6
101162,BCS-M,2013,2,2,4,2.7
101185,BCS-Pb,2012,1,2,3,2.9
101191,BCS-Sa,2012,1,2,4,2.4
101191,BCS-Sb,2012,1,2,4,
101192,BCS-Pb,2013,2,2,3,2.9
101197,BCS-Sa,2012,1,2,2,2.3
101197,BCS-Sb,2012,1,2,2,
101213,BCS-W,2012,1,2,2,2.7
101213,BCS-Wp,2012,1,2,2,2.9
101213,BCS-M,2013,2,2,4,3.1
101251,BCS-W,2012,1,2,3,2.4
101251,BCS-Wp,2012,1,2,3,2.6
101251,BCS-M,2013,2,2,4,3.0
101256,BCS-Pb,2012,1,2,3,2.8
101262,BCS-Sa,2012,1,2,4,2.2
101262,BCS-Sb,2012,1,2,4,
101265,BCS-W,2012,1,2,3,2.4
101265,BCS-Wp,2012,1,2,3,2.8
101265,BCS-M,2013,2,2,4,2.9
101267,BCS-Sa,2012,1,2,2,2.4
101267,BCS-Sb,2012,1,2,2,
101297,BCS-Pb,2012,1,2,4,2.8
101300,BCS-W,2012,1,2,4,2.3
101300,BCS-Wp,2012,1,2,4,2.4
101300,BCS-M,2013,2,2,4,2.6
101304,BCS-Pb,2012,1,2,1,3.1
101311,BCS-W,2012,1,2,1,2.6
101311,BCS-Wp,2012,1,2,1,2.9
101311,BCS-M,2013,2,2,4,3.0
101312,BCS-Sa,2012,1,2,3,2.5
101312,BCS-Sb,2012,1,2,3,
101314,BCS-W,2012,1,2,3,2.5
101314,BCS-Wp,2012,1,2,3,2.8
101314,BCS-M,2013,2,2,1,2.9
101329,BCS-Sa,2013,2,2,4,2.2
101329,BCS-Sb,2013,2,2,4,2.4
101333,BCS-W,2012,1,2,1,2.5
101333,BCS-Wp,2012,1,2,1,2.8
101333,BCS-M,2013,2,2,3,2.9
101335,BCS-W,2012,1,2,4,2.4
101335,BCS-Wp,2012,1,2,4,2.9
101335,BCS-M,2013,2,2,1,3.0
101343,BCS-W,2012,1,2,3,2.6
101343,BCS-Wp,2012,1,2,3,3.1
101343,BCS-M,2013,2,2,4,3.4
101352,BCS-Sa,2012,1,2,1,2.7
101352,BCS-Sb,2012,1,2,1,
101354,BCS-Sa,2012,1,2,2,2.3
101354,BCS-Sb,2012,1,2,2,
101363,BCS-Sa,2012,1,2,2,2.5
101363,BCS-Sb,2012,1,2,2,
101377,BCS-W,2012,1,2,3,2.4
101377,BCS-Wp,2012,1,2,3,2.3
101377,BCS-M,2013,2,2,3,2.5
101385,BCS-W,2012,1,2,2,2.6
101385,BCS-Wp,2012,1,2,2,3.0
101385,BCS-M,2013,2,2,2,3.1
101394,BCS-W,2012,1,2,3,2.4
101394,BCS-Wp,2012,1,2,3,2.7
101394,BCS-M,2013,2,2,4,3.2
101395,BCS-Sa,2012,1,2,1,2.5
101395,BCS-Sb,2012,1,2,1,
101396,BCS-W,2012,1,2,3,2.4
101396,BCS-Wp,2012,1,2,3,2.6
101396,BCS-M,2013,2,2,3,2.9
101402,BCS-Pb,2013,2,2,4,2.6
101412,BCS-W,2012,1,2,3,2.3
101412,BCS-Wp,2012,1,2,3,2.4
101412,BCS-M,2013,2,2,3,2.7
101420,BCS-Sa,2012,1,2,1,2.3
101420,BCS-Sb,2012,1,2,1,
101422,BCS-W,2012,1,2,2,2.3
101422,BCS-Wp,2012,1,2,2,2.7
101422,BCS-M,2013,2,2,4,2.9
101425,BCS-W,2012,1,2,3,2.4
101425,BCS-Wp,2012,1,2,3,2.4
101425,BCS-M,2013,2,2,2,2.5
101436,BCS-W,2012,1,2,3,2.3
101436,BCS-Wp,2012,1,2,3,2.4
101436,BCS-M,2013,2,2,2,2.6
101437,BCS-W,2012,1,2,3,2.4
101437,BCS-Wp,2012,1,2,3,2.8
101437,BCS-M,2013,2,2,3,2.9
101438,BCS-Sa,2012,1,2,3,2.4
101438,BCS-Sb,2012,1,2,3,
101474,BCS-W,2012,1,2,4,2.3
101474,BCS-Wp,2012,1,2,4,2.5
101474,BCS-M,2013,2,2,3,2.5
101504,BCS-Sa,2012,1,2,4,2.4
101504,BCS-Sb,2012,1,2,4,
101506,BCS-W,2012,1,2,2,2.3
101506,BCS-Wp,2012,1,2,2,2.7
101506,BCS-M,2013,2,2,1,2.8
101510,BCS-Sa,2012,1,2,1,2.7
101510,BCS-Sb,2012,1,2,1,
101511,BCS-W,2012,1,2,1,2.3
101511,BCS-Wp,2012,1,2,1,2.6
101511,BCS-M,2013,2,2,2,2.9
101516,BCS-W,2012,1,2,1,2.4
101516,BCS-Wp,2012,1,2,1,2.7
101516,BCS-M,2013,2,2,3,2.8
101525,BCS-Pb,2012,1,2,3,2.6
101527,BCS-Sa,2012,1,2,2,2.8
101527,BCS-Sb,2012,1,2,2,
101530,BCS-Sa,2012,1,2,2,2.6
101530,BCS-Sb,2012,1,2,2,
101579,BCS-Sa,2012,1,2,3,2.4
101579,BCS-Sb,2012,1,2,3,
112115,BCS-W,2013,1,2,4,2.5
112115,BCS-Wp,2013,1,2,4,3.0
112115,BCS-M,2014,2,2,4,2.9
112116,BCS-W,2013,1,2,2,2.4
112116,BCS-Wp,2013,1,2,2,2.8
112116,BCS-M,2014,2,2,4,3.0
112122,BCS-Sa,2013,1,2,2,2.4
112122,BCS-Sb,2013,1,2,2,2.4
112138,BCS-Sa,2013,1,2,2,2.8
112138,BCS-Sb,2013,1,2,2,2.4
112149,BCS-W,2013,1,2,4,2.7
112149,BCS-Wp,2013,1,2,4,2.5
112149,BCS-M,2014,2,2,4,2.6
112150,BCS-Sa,2014,2,2,4,2.4
112150,BCS-Sb,2014,2,2,4,2.6
112152,BCS-Sa,2014,2,2,3,2.6
112152,BCS-Sb,2014,2,2,3,2.8
112158,BCS-Pb,2013,1,2,3,2.8
112166,BCS-W,2013,1,2,1,2.8
112166,BCS-Wp,2013,1,2,1,2.9
112166,BCS-M,2014,2,2,1,3.3
112168,BCS-W,2013,1,2,2,2.8
112168,BCS-Wp,2013,1,2,2,2.8
112168,BCS-M,2014,2,2,3,2.9
112169,BCS-W,2013,1,2,3,2.5
112169,BCS-Wp,2013,1,2,3,2.4
112169,BCS-M,2014,2,2,3,2.6
112172,BCS-W,2013,1,2,4,2.1
112172,BCS-Wp,2013,1,2,4,2.4
112172,BCS-M,2014,2,2,1,2.5
112178,BCS-W,2013,1,2,3,2.6
112178,BCS-Wp,2013,1,2,3,2.8
112178,BCS-M,2014,2,2,4,2.6
112179,BCS-Pb,2013,1,2,2,3.0
112185,BCS-W,2013,1,2,3,2.4
112185,BCS-Wp,2013,1,2,3,2.3
112185,BCS-M,2014,2,2,1,2.8
112201,BCS-W,2013,1,2,4,2.4
112201,BCS-Wp,2013,1,2,4,2.9
112201,BCS-M,2014,2,2,2,2.8
112203,BCS-Sa,2013,1,2,2,2.4
112203,BCS-Sb,2013,1,2,2,2.3
112210,BCS-W,2013,1,2,1,2.4
112210,BCS-Wp,2013,1,2,1,3.5
112210,BCS-M,2014,2,2,3,2.9
112211,BCS-W,2013,1,2,3,2.2
112211,BCS-Wp,2013,1,2,3,2.6
112211,BCS-M,2014,2,2,4,2.7
112216,BCS-Sa,2014,2,2,3,2.5
112216,BCS-Sb,2014,2,2,3,2.6
112234,BCS-W,2013,1,2,1,2.6
112234,BCS-Wp,2013,1,2,1,2.9
112234,BCS-M,2014,2,2,4,2.9
112237,BCS-W,2013,1,2,2,2.6
112237,BCS-Wp,2013,1,2,2,3.0
112237,BCS-M,2014,2,2,1,2.9
112241,BCS-W,2013,1,2,2,2.4
112241,BCS-Wp,2013,1,2,2,2.5
112241,BCS-M,2014,2,2,4,2.5
112249,BCS-Pb,2013,1,2,3,2.7
112259,BCS-W,2013,1,2,3,2.4
112259,BCS-Wp,2013,1,2,3,2.5
112259,BCS-M,2014,2,2,3,2.8
112268,BCS-W,2013,1,2,2,2.3
112268,BCS-Wp,2013,1,2,2,2.5
112268,BCS-M,2014,2,2,2,2.6
112270,BCS-Sa,2014,2,2,2,3.0
112270,BCS-Sb,2014,2,2,2,3.3
112271,BCS-W,2013,1,2,4,2.4
112271,BCS-Wp,2013,1,2,4,2.4
112271,BCS-M,2014,2,2,3,2.8
112276,BCS-W,2013,1,2,3,2.3
112276,BCS-Wp,2013,1,2,3,2.8
112276,BCS-M,2014,2,2,2,2.6
112289,BCS-Sa,2013,1,2,1,2.7
112289,BCS-Sb,2013,1,2,1,2.4
112290,BCS-W,2013,1,2,4,2.5
112290,BCS-Wp,2013,1,2,4,2.7
112290,BCS-M,2014,2,2,4,3.0
112291,BCS-W,2013,1,2,3,2.3
112291,BCS-Wp,2013,1,2,3,2.7
112291,BCS-M,2014,2,2,4,2.8
112309,BCS-W,2013,1,2,4,2.3
112309,BCS-Wp,2013,1,2,4,2.3
112309,BCS-M,2014,2,2,1,2.5
112312,BCS-W,2013,1,2,2,3.0
112312,BCS-Wp,2013,1,2,2,3.5
112312,BCS-M,2014,2,2,3,3.1
112327,BCS-Pb,2013,1,2,2,3.1
112328,BCS-W,2013,1,2,4,2.3
112328,BCS-Wp,2013,1,2,4,2.6
112328,BCS-M,2014,2,2,1,2.6
112334,BCS-W,2013,1,2,1,2.5
112334,BCS-Wp,2013,1,2,1,3.0
112334,BCS-M,2014,2,2,2,2.9
112340,BCS-W,2013,1,2,1,2.4
112340,BCS-Wp,2013,1,2,1,2.7
112340,BCS-M,2014,2,2,3,2.6
112344,BCS-Pb,2013,1,2,2,2.7
112346,BCS-W,2013,1,2,3,2.4
112346,BCS-Wp,2013,1,2,3,2.7
112346,BCS-M,2014,2,2,4,2.7
112350,BCS-Sa,2013,1,2,2,2.4
112350,BCS-Sb,2013,1,2,2,2.3
112354,BCS-Pb,2014,2,2,1,2.7
112359,BCS-Pb,2013,1,2,2,2.9
112372,BCS-W,2013,1,2,1,2.8
112372,BCS-Wp,2013,1,2,1,2.8
112372,BCS-M,2014,2,2,2,2.7
112375,BCS-W,2013,1,2,2,2.3
112375,BCS-Wp,2013,1,2,2,2.5
112375,BCS-M,2014,2,2,3,2.6
112379,BCS-Sa,2013,1,2,4,2.7
112379,BCS-Sb,2013,1,2,4,2.3
112396,BCS-W,2013,1,2,4,2.4
112396,BCS-Wp,2013,1,2,4,2.4
112396,BCS-M,2014,2,2,4,3.0
112397,BCS-Sa,2013,1,2,4,2.4
112397,BCS-Sb,2013,1,2,4,2.5
112405,BCS-W,2013,1,2,2,2.7
112405,BCS-Wp,2013,1,2,2,2.7
112405,BCS-M,2014,2,2,3,2.8
112406,BCS-W,2013,1,2,2,2.5
112406,BCS-Wp,2013,1,2,2,3.2
112406,BCS-M,2014,2,2,4,3.3
112426,BCS-Pb,2013,1,2,3,2.8
112436,BCS-W,2013,1,2,3,2.2
112436,BCS-Wp,2013,1,2,3,2.5
112436,BCS-M,2014,2,2,1,3.3
112438,BCS-Pb,2015,3,2,4,3.6
112446,BCS-W,2013,1,2,1,2.3
112446,BCS-Wp,2013,1,2,1,2.8
112446,BCS-M,2014,2,2,3,2.4
112447,BCS-W,2013,1,2,4,2.3
112447,BCS-Wp,2013,1,2,4,2.6
112447,BCS-M,2014,2,2,3,2.7
112453,BCS-W,2013,1,2,4,2.5
112453,BCS-Wp,2013,1,2,4,2.4
112453,BCS-M,2014,2,2,3,2.7
112460,BCS-Sa,2014,2,2,2,2.9
112460,BCS-Sb,2014,2,2,2,2.6
112466,BCS-W,2013,1,2,2,2.2
112466,BCS-Wp,2013,1,2,2,2.7
112466,BCS-M,2014,2,2,3,2.6
112470,BCS-Sa,2014,2,2,4,2.9
112470,BCS-Sb,2014,2,2,4,2.9
112476,BCS-W,2013,1,2,1,2.5
112476,BCS-Wp,2013,1,2,1,2.4
112476,BCS-M,2014,2,2,1,2.7
112477,BCS-W,2013,1,2,4,2.3
112477,BCS-Wp,2013,1,2,4,2.5
112477,BCS-M,2014,2,2,4,2.7
112493,BCS-W,2013,1,2,2,2.3
112493,BCS-Wp,2013,1,2,2,2.4
112493,BCS-M,2014,2,2,3,2.5
112501,BCS-Sa,2014,2,2,3,2.8
112501,BCS-Sb,2014,2,2,3,2.7
112509,BCS-W,2013,1,2,2,2.3
112509,BCS-Wp,2013,1,2,2,3.4
112509,BCS-M,2014,2,2,3,3.0
112523,BCS-Sa,2014,2,2,3,2.5
112523,BCS-Sb,2014,2,2,3,2.8
112528,BCS-W,2013,1,2,4,2.2
112528,BCS-Wp,2013,1,2,4,2.4
112528,BCS-M,2014,2,2,2,2.6
112530,BCS-W,2013,1,2,3,2.3
112530,BCS-Wp,2013,1,2,3,2.8
112530,BCS-M,2014,2,2,4,3.0
112531,BCS-W,2013,1,2,4,2.2
112531,BCS-Wp,2013,1,2,4,2.4
112531,BCS-M,2014,2,2,1,2.4
112532,BCS-Sa,2014,2,2,3,2.5
112532,BCS-Sb,2014,2,2,3,2.9
121034,BCS-Sa,2015,2,2,3,2.5
121034,BCS-Sb,2015,2,2,3,
121038,BCS-W,2014,1,2,2,2.6
121038,BCS-Wp,2014,1,2,2,2.6
121038,BCS-M,2015,2,2,2,3.0
121039,BCS-Pb,2014,1,2,3,3.0
121046,BCS-W,2014,1,2,2,2.7
121046,BCS-Wp,2014,1,2,2,2.6
121046,BCS-M,2015,2,2,4,2.9
121049,BCS-Pb,2014,1,2,3,2.8
121051,BCS-Sa,2014,1,2,4,2.4
121051,BCS-Sb,2014,1,2,4,2.2
121064,BCS-W,2014,1,2,4,2.6
121064,BCS-Wp,2014,1,2,4,2.4
121064,BCS-M,2015,2,2,1,2.8
121076,BCS-Sa,2014,1,2,3,2.7
121076,BCS-Sb,2014,1,2,3,2.7
121082,BCS-W,2014,1,2,2,2.9
121082,BCS-Wp,2014,1,2,2,3.2
121082,BCS-M,2015,2,2,4,2.9
121089,BCS-Sa,2015,2,2,4,2.3
121089,BCS-Sb,2015,2,2,4,
121110,BCS-W,2014,1,2,4,1.9
121110,BCS-Wp,2014,1,2,4,2.6
121110,BCS-M,2015,2,2,4,2.4
121118,BCS-Pb,2014,1,2,3,2.4
121128,BCS-Pb,2014,1,2,2,2.9
121136,BCS-W,2014,1,2,1,2.2
121136,BCS-Wp,2014,1,2,1,2.3
121136,BCS-M,2015,2,2,3,2.4
121137,BCS-Pb,2014,1,2,1,2.6
121139,BCS-W,2014,1,2,2,2.4
121139,BCS-Wp,2014,1,2,2,2.3
121139,BCS-M,2015,2,2,3,2.8
121140,BCS-W,2014,1,2,4,2.0
121140,BCS-Wp,2014,1,2,4,2.4
121140,BCS-M,2015,2,2,3,2.8
121141,BCS-W,2014,1,2,3,2.2
121141,BCS-Wp,2014,1,2,3,2.3
121141,BCS-M,2015,2,2,4,2.5
121154,BCS-Pb,2014,1,2,2,2.7
121166,BCS-Sa,2014,1,2,3,2.6
121166,BCS-Sb,2014,1,2,3,2.2
121173,BCS-W,2014,1,2,4,2.2
121173,BCS-Wp,2014,1,2,4,2.7
121173,BCS-M,2015,2,2,4,2.8
121175,BCS-W,2014,1,2,4,2.3
121175,BCS-Wp,2014,1,2,4,2.4
121175,BCS-M,2015,2,2,4,2.6
121178,BCS-Sa,2015,2,2,3,2.4
121178,BCS-Sb,2015,2,2,3,
121179,BCS-Sa,2014,1,2,1,2.6
121179,BCS-Sb,2014,1,2,1,2.6
121189,BCS-W,2014,1,2,4,2.3
121189,BCS-Wp,2014,1,2,4,2.7
121189,BCS-M,2015,2,2,3,2.7
121190,BCS-W,2014,1,2,4,1.8
121190,BCS-Wp,2014,1,2,4,2.3
121190,BCS-M,2015,2,2,4,2.6
121194,BCS-W,2014,1,2,3,2.6
121194,BCS-Wp,2014,1,2,3,2.8
121194,BCS-M,2015,2,2,4,3.2
121198,BCS-Pb,2014,1,2,1,2.7
121200,BCS-W,2014,1,2,1,3.0
121200,BCS-Wp,2014,1,2,1,2.7
121200,BCS-M,2015,2,2,4,2.9
121202,BCS-W,2014,1,2,4,2.6
121202,BCS-Wp,2014,1,2,4,2.3
121202,BCS-M,2015,2,2,4,2.8
121214,BCS-Pb,2014,1,2,4,2.9
121219,BCS-W,2014,1,2,3,2.3
121219,BCS-Wp,2014,1,2,3,3.0
121219,BCS-M,2015,2,2,2,2.8
121241,BCS-Sa,2015,2,2,4,2.3
121241,BCS-Sb,2015,2,2,4,
121245,BCS-W,2014,1,2,4,2.5
121245,BCS-Wp,2014,1,2,4,3.3
121245,BCS-M,2015,2,2,4,3.7
121253,BCS-Pb,2014,1,2,3,2.4
121267,BCS-Pb,2014,1,2,4,3.1
121269,BCS-Sa,2015,2,2,2,2.6
121269,BCS-Sb,2015,2,2,2,
121280,BCS-W,2014,1,2,4,2.7
121280,BCS-Wp,2014,1,2,4,2.5
121280,BCS-M,2015,2,2,3,2.9
121285,BCS-W,2014,1,2,4,2.8
121285,BCS-Wp,2014,1,2,4,
121285,BCS-M,2015,2,2,4,3.1
121299,BCS-Pb,2014,1,2,4,3.1
121306,BCS-W,2014,1,2,3,2.0
121306,BCS-Wp,2014,1,2,3,2.8
121306,BCS-M,2015,2,2,3,2.8
121319,BCS-W,2014,1,2,3,2.2
121319,BCS-Wp,2014,1,2,3,2.4
121319,BCS-M,2015,2,2,4,2.4
121323,BCS-W,2014,1,2,3,2.2
121323,BCS-Wp,2014,1,2,3,2.7
