"Ewe.ID","line","Parity","dbeg","dend","bcsinit"
131197,1295,3,778,970,2.99323551645635
131198,1296,1,0,262,2.6061812133366
131198,1296,2,424,664,2.57175174367858
131198,1296,3,799,953,2.56431813352904
131199,1297,1,NA,NA,0
131199,1297,2,NA,NA,0
131199,1297,3,821,935,3.13819552329549
131217,1298,1,26,110,3.0304464094759
131217,1298,2,NA,NA,0
131217,1298,3,835,967,3.23371520956415
131222,1299,1,0,267,3.10327435059526
131222,1299,2,422,636,2.96307886636021
131222,1299,3,773,1005,3.01351800202828
131226,1300,1,74,274,3.0993839985195
131226,1300,2,409,544,3.07223190594027
131226,1300,3,857,970,3.12182000437863
131229,1301,1,3,296,2.81526218830837
131229,1301,2,410,586,2.62709248825083
131229,1301,3,837,970,2.62611454974131
131233,1302,1,NA,NA,0
131233,1302,2,375,603,3.32064386629149
131233,1302,3,NA,NA,0
131236,1303,1,23,125,3.07825003423528
131236,1303,2,395,650,2.7705647255009
131236,1303,3,783,970,3.08427788381391
131243,1304,1,62,202,2.85054596234244
131243,1304,2,376,647,2.84934430522873
131243,1304,3,776,901,2.42092166907274
131246,1305,1,36,259,2.95416931357606
131246,1305,2,402,541,2.98903545669892
131246,1305,3,789,970,3.24913809464658
131253,1306,1,NA,NA,0
131253,1306,2,383,567,3.35118837397292
131253,1306,3,802,983,3.2559302313473
131257,1307,1,17,277,2.99214991917752
131257,1307,2,400,524,2.96408170929443
131257,1307,3,844,977,3.16215661292873
131270,1308,1,25,284,3.0604350077689
131270,1308,2,409,539,2.74920797385172
131270,1308,3,793,931,2.48347262296252
131272,1309,1,16,289,3.07500882606336
131272,1309,2,408,576,2.84760778018374
131272,1309,3,821,950,3.13010748259072
131282,1310,1,16,291,3.00947306488918
131282,1310,2,404,526,2.84677391953348
131282,1310,3,837,952,3.11887624895671
131286,1311,1,16,236,3.06631225066671
131286,1311,2,388,522,2.92914474228421
131286,1311,3,NA,NA,0
131322,1312,1,39,266,3.47290919871913
131322,1312,2,402,530,3.27410692014526
131322,1312,3,761,970,3.52967284650963
131327,1313,1,NA,NA,0
131327,1313,2,396,591,3.07371484000873
131327,1313,3,NA,NA,0
131346,1314,1,0,269,3.10051946342371
131346,1314,2,400,670,2.7755410108039
131346,1314,3,NA,NA,0
131365,1315,1,91,279,2.92392755958479
131365,1315,2,427,528,2.70574216392868
131365,1315,3,811,970,3.15704324418207
131366,1316,1,37,276,3.20269650165658
131366,1316,2,413,571,2.99652178922425
131366,1316,3,782,973,2.83036376354934
131374,1317,1,21,247,3.13142089711019
131374,1317,2,404,543,2.64883894122023
131374,1317,3,862,970,3.06493555826025
131377,1318,1,NA,NA,0
131377,1318,2,403,616,2.47194826303879
131377,1318,3,766,993,2.41923898331314
131386,1319,1,0,259,3.00983149074263
131386,1319,2,411,550,2.93686535553695
131386,1319,3,733,946,2.88496242545523
131389,1320,1,0,262,3.19740460509868
131389,1320,2,403,532,2.90463475411709
131389,1320,3,772,989,2.82075894620972
131390,1321,1,NA,NA,0
131390,1321,2,376,594,3.06654501923623
131390,1321,3,906,1012,2.94796451644548
131400,1322,1,15,288,3.28012939321739
131400,1322,2,402,519,2.84345279982126
131400,1322,3,825,979,3.23580345914043
131406,1323,1,91,276,3.37632716071198
131406,1323,2,405,533,2.98113043554986
131406,1323,3,759,940,2.96667101654316
131427,1324,1,NA,NA,0
131427,1324,2,383,552,3.41730356157751
131427,1324,3,898,994,3.16846949293368
131439,1325,1,19,233,2.95676711616089
131439,1325,2,402,556,2.95059676522152
131439,1325,3,802,973,2.89654757091844
131443,1326,1,10,283,2.83012237063824
131443,1326,2,437,663,2.59464102500105
131443,1326,3,828,942,2.54696851316115
131446,1327,1,56,225,3.2883630592934
131446,1327,2,405,673,2.90329264747519
131446,1327,3,819,980,3.39902265323815
131450,1328,1,NA,NA,0
131450,1328,2,396,621,3.05414199109311
131450,1328,3,851,991,2.89900593677118
131453,1329,1,0,239,2.80558815590238
131453,1329,2,NA,NA,0
131453,1329,3,NA,NA,0
131457,1330,1,3,294,3.11454973093531
131457,1330,2,446,592,2.79982914123995
131457,1330,3,860,994,3.08953658530831
131490,1331,1,11,310,3.114492034053
131490,1331,2,NA,NA,0
131490,1331,3,726,994,2.71505324212818
131493,1332,1,5,267,2.71290427824154
131493,1332,2,400,521,2.56113563809195
131493,1332,3,759,970,2.74055934603867
131501,1333,1,0,178,2.80874887389753
131501,1333,2,349,492,2.87480309195788
131501,1333,3,800,945,3.02498257062019
131505,1334,1,30,168,2.36067144022673
131505,1334,2,NA,NA,0
131505,1334,3,NA,NA,0
131512,1335,1,24,295,2.95768515034124
131512,1335,2,416,652,2.59945766420529
131512,1335,3,785,970,2.90269626853236
131532,1336,1,20,284,3.10841729161428
131532,1336,2,398,666,2.61533831702646
131532,1336,3,815,948,2.88667830953333
131537,1337,1,42,275,2.91523620874741
131537,1337,2,410,663,2.55219698641799
131537,1337,3,784,970,2.71149928636588
131545,1338,1,NA,NA,0
131545,1338,2,402,569,3.06116280186964
131545,1338,3,NA,NA,0
141072,1339,1,28,133,3.06293351306783
141072,1339,2,440,616,2.93249793988931
141072,1339,3,NA,NA,0
141074,1340,1,27,243,2.77758776061586
141074,1340,2,406,633,3.08855419637749
141074,1340,3,NA,NA,0
141094,1341,1,21,266,3.0719147770934
141094,1341,2,491,622,3.28624952147317
141094,1341,3,NA,NA,0
141102,1342,1,14,117,2.41583157882354
141102,1342,2,NA,NA,0
141102,1342,3,NA,NA,0
141109,1343,1,37,325,3.07181388515126
141109,1343,2,447,670,3.07857770647054
141109,1343,3,NA,NA,0
141120,1344,1,33,300,2.4824284807503
141120,1344,2,510,670,3.03932444521377
141120,1344,3,NA,NA,0
141135,1345,1,28,300,2.91132851967077
141135,1345,2,483,583,3.21757369377581
141135,1345,3,NA,NA,0
141140,1346,1,28,291,2.76949317650664
141140,1346,2,457,583,3.004768116257
141140,1346,3,NA,NA,0
141141,1347,1,0,212,2.88270781746988
141141,1347,2,377,669,2.89857420030133
141141,1347,3,825,1030,2.71732951785526
141147,1348,1,24,279,2.67836097182415
141147,1348,2,446,619,2.46518239472377
141147,1348,3,NA,NA,0
141149,1349,1,83,225,2.84665614317852
141149,1349,2,399,512,3.07270817762388
141149,1349,3,NA,NA,0
141150,1350,1,30,151,2.98166389500959
141150,1350,2,514,661,2.63845460226573
141150,1350,3,NA,NA,0
141154,1351,1,35,310,2.92681494171846
141154,1351,2,437,617,3.00594926719412
141154,1351,3,NA,NA,0
141157,1352,1,18,282,2.91007324834499
141157,1352,2,411,522,2.85227188873739
141157,1352,3,NA,NA,0
141170,1353,1,23,272,2.61978784862516
141170,1353,2,418,557,2.73135000725982
141170,1353,3,NA,NA,0
141180,1354,1,42,169,2.67764142381483
141180,1354,2,346,488,2.9907057190357
141180,1354,3,NA,NA,0
141192,1355,1,8,246,2.61821906443061
141192,1355,2,360,585,2.62179198997488
141192,1355,3,NA,NA,0
141194,1357,1,0,310,2.60130517151345
141194,1357,2,NA,NA,0
141194,1357,3,NA,NA,0
141203,1358,1,43,243,3.02655232310567
141203,1358,2,441,595,2.73580087656207
141203,1358,3,NA,NA,0
141215,1359,1,28,256,2.77361749620461
141215,1359,2,508,619,2.24469516945798
141215,1359,3,NA,NA,0
141216,1360,1,35,314,3.14274195386165
141216,1360,2,434,567,3.07826909848869
141216,1360,3,NA,NA,0
141219,1361,1,40,310,2.65464366277706
141219,1361,2,498,634,3.00173414931999
141219,1361,3,NA,NA,0
141229,1362,1,NA,NA,0
141229,1362,2,451,576,2.8099329687482
141229,1362,3,NA,NA,0
141231,1363,1,33,151,2.98249717876975
141231,1363,2,NA,NA,0
141231,1363,3,NA,NA,0
141250,1364,1,32,271,2.8316607367335
141250,1364,2,530,632,2.66723657306473
141250,1364,3,NA,NA,0
141257,1365,1,12,303,2.93925635511808
141257,1365,2,433,580,3.04025403557295
141257,1365,3,NA,NA,0
141263,1366,1,20,126,2.8135665373988
141263,1366,2,NA,NA,0
141263,1366,3,NA,NA,0
141267,1367,1,32,260,2.68660681506459
141267,1367,2,513,623,2.69427197775096
141267,1367,3,NA,NA,0
141268,1368,1,24,330,2.9789317395112
141268,1368,2,488,634,3.27867051799653
141268,1368,3,NA,NA,0
141273,1369,1,24,258,3.00319359992347
141273,1369,2,378,556,2.50549031445607
141273,1369,3,NA,NA,0
141289,1370,1,40,310,2.79857598515066
141289,1370,2,412,612,2.96214271647371
141289,1370,3,NA,NA,0
141297,1371,1,0,285,2.70093337921561
141297,1371,2,441,589,2.98574026636924
141297,1371,3,NA,NA,0
141302,1372,1,34,292,3.10033079838271
141302,1372,2,477,603,3.32544344155487
141302,1372,3,NA,NA,0
141303,1373,1,24,264,2.97930425065593
141303,1373,2,481,635,3.01806631517283
141303,1373,3,NA,NA,0
141304,1374,1,NA,NA,0
141304,1374,2,385,641,2.60575365997102
141304,1374,3,NA,NA,0
141313,1375,1,75,184,2.8098486696356
141313,1375,2,494,655,3.32390436884467
141313,1375,3,NA,NA,0
141318,1376,1,NA,NA,0
141318,1376,2,388,639,3.13307472197684
141318,1376,3,NA,NA,0
141319,1377,1,NA,NA,0
141319,1377,2,389,642,2.59599979973642
141319,1377,3,NA,NA,0
141323,1378,1,NA,NA,0
141323,1378,2,390,642,3.2433367185538
141323,1378,3,NA,NA,0
141324,1379,1,30,253,2.84128484173019
141324,1379,2,479,628,3.00368677890739
141324,1379,3,NA,NA,0
141327,1380,1,20,142,2.91526921969513
141327,1380,2,360,548,2.79502940801151
141327,1380,3,NA,NA,0
141337,1381,1,40,293,2.77973782137721
141337,1381,2,506,646,2.97895507167223
141337,1381,3,NA,NA,0
141345,1382,1,28,277,2.75147383030959
141345,1382,2,472,618,2.54548761180327
141345,1382,3,NA,NA,0
141347,1383,1,77,209,2.70487897728192
141347,1383,2,364,556,2.80679518947294
141347,1383,3,NA,NA,0
141348,1384,1,38,255,2.76684009291181
141348,1384,2,400,565,2.6975303912862
141348,1384,3,NA,NA,0
141354,1385,1,NA,NA,0
141354,1385,2,383,616,3.29519170361853
141354,1385,3,NA,NA,0
141361,1386,1,28,173,2.97060884665331
141361,1386,2,365,578,2.99705218391879
141361,1386,3,NA,NA,0
141365,1387,1,64,218,2.50866783047116
141365,1387,2,NA,NA,0
141365,1387,3,NA,NA,0
141372,1388,1,35,194,2.45092402817162
141372,1388,2,522,634,2.93009710359553
141372,1388,3,NA,NA,0
141373,1389,1,28,279,2.9645887918218
141373,1389,2,430,544,2.545048387359
141373,1389,3,NA,NA,0
141375,1390,1,28,110,2.54529638984658
141375,1390,2,411,617,2.29899113392924
141375,1390,3,NA,NA,0
141377,1391,1,NA,NA,0
141377,1391,2,385,625,3.02986823697124
141377,1391,3,NA,NA,0
141378,1392,1,24,232,2.72329615101647
141378,1392,2,360,642,2.36339088518032
141378,1392,3,NA,NA,0
141384,1393,1,30,263,2.68636588284196
141384,1393,2,534,690,2.8857658981755
141384,1393,3,NA,NA,0
141389,1394,1,0,297,2.69685781189162
141389,1394,2,474,589,2.88035812565534
141389,1394,3,NA,NA,0
141393,1395,1,20,276,2.91521878120751
141393,1395,2,448,618,2.85602011061424
141393,1395,3,NA,NA,0
141398,1396,1,27,253,2.76518463039437
141398,1396,2,397,611,2.70680699775347
141398,1396,3,NA,NA,0
141407,1397,1,28,253,2.8005765507262
141407,1397,2,515,635,3.07283170890822
141407,1397,3,NA,NA,0
141408,1398,1,NA,NA,0
141408,1398,2,384,632,3.4576050468628
141408,1398,3,NA,NA,0
141409,1399,1,29,247,2.95359479395024
141409,1399,2,416,644,2.73912963149832
141409,1399,3,NA,NA,0
141433,1400,1,45,199,2.67506698485825
141433,1400,2,445,622,3.13640347046413
141433,1400,3,NA,NA,0
141454,1401,1,NA,NA,0
141454,1401,2,397,599,3.2439944456596
141454,1401,3,NA,NA,0
141482,1402,1,25,258,2.9377797087689
141482,1402,2,536,614,3.02214257378014
141482,1402,3,NA,NA,0
141486,1403,1,31,168,3.15986247986479
141486,1403,2,435,598,3.13214854740879
141486,1403,3,NA,NA,0
141495,1404,1,36,166,3.18438660544611
141495,1404,2,454,610,3.51529151371477
141495,1404,3,NA,NA,0
141496,1405,1,23,162,3.17686423162026
141496,1405,2,437,609,3.17431019020262
141496,1405,3,NA,NA,0
141497,1406,1,38,164,2.75581502053014
141497,1406,2,432,565,2.56314003028666
141497,1406,3,NA,NA,0
141502,1407,1,32,163,2.96382529652052
141502,1407,2,445,624,2.95535713592562
141502,1407,3,NA,NA,0
141504,1408,1,38,310,2.93171967772696
141504,1408,2,NA,NA,0
141504,1408,3,NA,NA,0
141511,1409,1,0,249,2.60092801203605
141511,1409,2,360,622,2.46109844617389
141511,1409,3,NA,NA,0
141517,1410,1,NA,NA,0
141517,1410,2,443,578,2.58178509710991
141517,1410,3,NA,NA,0
141519,1411,1,24,280,2.68121447466444
141519,1411,2,NA,NA,0
141519,1411,3,NA,NA,0
141525,1412,1,NA,NA,0
141525,1412,2,508,634,2.77843696790332
141525,1412,3,NA,NA,0
141530,1413,1,28,119,2.95963435481147
141530,1413,2,441,670,2.69308370018702
141530,1413,3,NA,NA,0
141531,1414,1,21,267,2.80162599885871
141531,1414,2,444,645,2.74900434325958
141531,1414,3,NA,NA,0
141540,1415,1,47,250,2.70094954184101
141540,1415,2,468,618,2.54834646622523
141540,1415,3,NA,NA,0
141542,1416,1,34,266,2.79812510924825
141542,1416,2,404,558,2.61908699519662
141542,1416,3,NA,NA,0
141548,1417,1,41,186,2.95925030399032
141548,1417,2,449,603,3.32414160048671
141548,1417,3,NA,NA,0
151001,1418,1,3,271,2.90762179146327
151001,1418,2,NA,NA,0
151001,1418,3,NA,NA,0
151007,1419,1,16,290,2.9678371269456
151007,1419,2,NA,NA,0
151007,1419,3,NA,NA,0
151008,1420,1,40,256,3.03506404450937
151008,1420,2,NA,NA,0
151008,1420,3,NA,NA,0
151012,1421,1,49,260,2.84280934057322
151012,1421,2,NA,NA,0
151012,1421,3,NA,NA,0
151026,1422,1,0,254,2.69452407958059
151026,1422,2,NA,NA,0
151026,1422,3,NA,NA,0
151030,1423,1,0,231,3.00667702732969
151030,1423,2,NA,NA,0
151030,1423,3,NA,NA,0
151033,1424,1,69,234,3.04851265543055
151033,1424,2,NA,NA,0
151033,1424,3,NA,NA,0
151036,1425,1,16,281,2.90947553625345
151036,1425,2,NA,NA,0
151036,1425,3,NA,NA,0
151043,1426,1,0,223,2.58797724792609
151043,1426,2,NA,NA,0
151043,1426,3,NA,NA,0
151048,1427,1,31,262,2.95802854427408
151048,1427,2,NA,NA,0
151048,1427,3,NA,NA,0
151055,1428,1,28,288,3.04713192268262
151055,1428,2,NA,NA,0
151055,1428,3,NA,NA,0
151063,1429,1,27,268,2.64803320779773
151063,1429,2,NA,NA,0
151063,1429,3,NA,NA,0
151072,1430,1,66,266,3.173029283559
151072,1430,2,NA,NA,0
151072,1430,3,NA,NA,0
151076,1431,1,65,260,3.13206722287675
151076,1431,2,NA,NA,0
151076,1431,3,NA,NA,0
151098,1432,1,31,264,3.12445821430259
151098,1432,2,NA,NA,0
151098,1432,3,NA,NA,0
151100,1433,1,32,261,3.44070727203097
151100,1433,2,NA,NA,0
151100,1433,3,NA,NA,0
151101,1434,1,28,263,2.98455839837681
151101,1434,2,NA,NA,0
151101,1434,3,NA,NA,0
151106,1435,1,14,271,2.74445733295245
151106,1435,2,NA,NA,0
151106,1435,3,NA,NA,0
151126,1436,1,60,231,2.7793655165447
151126,1436,2,NA,NA,0
151126,1436,3,NA,NA,0
151162,1437,1,34,281,3.18622937507558
151162,1437,2,NA,NA,0
151162,1437,3,NA,NA,0
151163,1438,1,44,263,2.97745995141978
151163,1438,2,NA,NA,0
151163,1438,3,NA,NA,0
151166,1439,1,97,261,2.91376886982823
151166,1439,2,NA,NA,0
151166,1439,3,NA,NA,0
151169,1440,1,31,207,3.13957220285044
151169,1440,2,NA,NA,0
151169,1440,3,NA,NA,0
151206,1441,1,24,275,2.95850334411959
151206,1441,2,NA,NA,0
151206,1441,3,NA,NA,0
151218,1442,1,19,288,2.82250422497571
151218,1442,2,NA,NA,0
151218,1442,3,NA,NA,0
151234,1443,1,34,249,2.47713769713668
151234,1443,2,NA,NA,0
151234,1443,3,NA,NA,0
151236,1444,1,88,310,2.68622320768772
151236,1444,2,NA,NA,0
151236,1444,3,NA,NA,0
151243,1445,1,32,284,2.91619846093063
151243,1445,2,NA,NA,0
151243,1445,3,NA,NA,0
151249,1446,1,21,290,3.13125509162082
151249,1446,2,NA,NA,0
151249,1446,3,NA,NA,0
151250,1447,1,43,280,2.97658001492814
151250,1447,2,NA,NA,0
151250,1447,3,NA,NA,0
151260,1448,1,18,263,3.08875850163471
151260,1448,2,NA,NA,0
151260,1448,3,NA,NA,0
151265,1449,1,39,300,3.06881497679037
151265,1449,2,NA,NA,0
151265,1449,3,NA,NA,0
151266,1450,1,21,270,3.04018114226231
151266,1450,2,NA,NA,0
151266,1450,3,NA,NA,0
151271,1451,1,0,276,2.70685199796789
151271,1451,2,NA,NA,0
151271,1451,3,NA,NA,0
151278,1452,1,36,261,2.90475561688138
151278,1452,2,NA,NA,0
151278,1452,3,NA,NA,0
151291,1453,1,0,253,3.10812136737209
151291,1453,2,NA,NA,0
151291,1453,3,NA,NA,0
151293,1454,1,8,268,2.92249107527689
151293,1454,2,NA,NA,0
151293,1454,3,NA,NA,0
151294,1455,1,29,278,2.95330604009237
151294,1455,2,NA,NA,0
151294,1455,3,NA,NA,0
151302,1456,1,33,280,2.93947521763432
151302,1456,2,NA,NA,0
151302,1456,3,NA,NA,0
151311,1457,1,29,195,2.98476913763414
151311,1457,2,NA,NA,0
151311,1457,3,NA,NA,0
151313,1458,1,23,278,2.73649523535308
151313,1458,2,NA,NA,0
151313,1458,3,NA,NA,0
151317,1459,1,86,279,3.15205955210867
151317,1459,2,NA,NA,0
151317,1459,3,NA,NA,0
151325,1460,1,128,228,2.98931556424158
151325,1460,2,NA,NA,0
151325,1460,3,NA,NA,0
151330,1461,1,16,265,3.35705290862633
151330,1461,2,NA,NA,0
151330,1461,3,NA,NA,0
151331,1462,1,0,266,2.89149442301454
151331,1462,2,NA,NA,0
151331,1462,3,NA,NA,0
151336,1463,1,49,255,3.04274070441339
151336,1463,2,NA,NA,0
151336,1463,3,NA,NA,0
151348,1464,1,37,257,3.07294958514282
151348,1464,2,NA,NA,0
151348,1464,3,NA,NA,0
151356,1465,1,41,201,3.06824297308658
151356,1465,2,NA,NA,0
151356,1465,3,NA,NA,0
151395,1466,1,116,274,2.46308971354641
151395,1466,2,NA,NA,0
151395,1466,3,NA,NA,0
151407,1468,1,26,272,2.69380004249748
151407,1468,2,NA,NA,0
151407,1468,3,NA,NA,0
151412,1469,1,39,267,3.00159637543237
151412,1469,2,NA,NA,0
151412,1469,3,NA,NA,0
151420,1470,1,46,259,2.84349815496199
151420,1470,2,NA,NA,0
151420,1470,3,NA,NA,0
151422,1471,1,140,310,3.41321873054021
151422,1471,2,NA,NA,0
151422,1471,3,NA,NA,0
151424,1472,1,25,274,3.05105330184758
151424,1472,2,NA,NA,0
151424,1472,3,NA,NA,0
151431,1473,1,26,277,2.43684617874137
151431,1473,2,NA,NA,0
151431,1473,3,NA,NA,0
151436,1474,1,28,256,3.21875408050129
151436,1474,2,NA,NA,0
151436,1474,3,NA,NA,0
151437,1475,1,25,272,3.1354531006886
151437,1475,2,NA,NA,0
151437,1475,3,NA,NA,0
151438,1476,1,136,267,3.09685562169205
151438,1476,2,NA,NA,0
151438,1476,3,NA,NA,0
151445,1477,1,77,236,2.89206755486842
151445,1477,2,NA,NA,0
151445,1477,3,NA,NA,0
151448,1478,1,102,266,3.15195854184543
151448,1478,2,NA,NA,0
151448,1478,3,NA,NA,0
151460,1479,1,74,219,3.06497786363999
151460,1479,2,NA,NA,0
151460,1479,3,NA,NA,0
151468,1480,1,25,259,3.04256825471937
151468,1480,2,NA,NA,0
151468,1480,3,NA,NA,0
151471,1481,1,6,250,2.72167549992982
151471,1481,2,NA,NA,0
151471,1481,3,NA,NA,0
151479,1482,1,57,274,3.34900738510133
151479,1482,2,NA,NA,0
151479,1482,3,NA,NA,0
151487,1483,1,9,264,3.14759316154408
151487,1483,2,NA,NA,0
151487,1483,3,NA,NA,0
151498,1484,1,25,269,2.73674446452248
151498,1484,2,NA,NA,0
151498,1484,3,NA,NA,0
151500,1485,1,9,251,3.0248966175059
151500,1485,2,NA,NA,0
151500,1485,3,NA,NA,0
151505,1486,1,149,262,2.43722896420248
151505,1486,2,NA,NA,0
151505,1486,3,NA,NA,0
151522,1487,1,40,195,2.75375701247899
151522,1487,2,NA,NA,0
151522,1487,3,NA,NA,0
