"Ewe";"BW.time";"BCS.time";"Year";"Parity";"Age_mating";"LS";"state.num";"day";"BW";"BCS";"BCSm";"BCS1"
21339;"BW-Sb";"BCS-Sb";2004;2;1;"1";"230";590;NA;2.43402932943976;3.5;NA
21339;"BW-W";"BCS-W";2004;2;1;"1";"250";610;68200;2.5;3.5;2.5
21342;"BW-M";"BCS-M";2005;2;2;"4";"0";360;60400;3;4;3
21342;"BW-Pa";"BCS-Pa";2005;2;2;"4";"40";400;62500;3.6;4;3.6
21351;"BW-Sa";"BCS-Sa";2004;2;1;"1";"190";550;61300;2.3;3.5;2.3
21351;"BW-Sb";"BCS-Sb";2004;2;1;"1";"230";590;NA;2.37192918844375;3.5;NA
21351;"BW-W";"BCS-W";2004;2;1;"1";"250";610;66100;2.5;3.5;2.5
21352;"BW-Sa";"BCS-Sa";2004;2;1;"3";"190";550;56200;2.3;3.5;2.3
21352;"BW-Sb";"BCS-Sb";2004;2;1;"3";"230";590;NA;2.29828818383235;3.5;NA
21352;"BW-W";"BCS-W";2004;2;1;"3";"250";610;55300;2.3;3.5;2.3
21357;"BW-Sa";"BCS-Sa";2003;1;1;"2";"190";190;48700;2.5;3.5;2.5
21360;"BW-Sa";"BCS-Sa";2004;2;1;"4";"190";550;60900;2.4;3.5;2.4
21360;"BW-Sb";"BCS-Sb";2004;2;1;"4";"230";590;NA;2.39146555549254;3.5;NA
21360;"BW-W";"BCS-W";2004;2;1;"4";"250";610;61500;2.4;3.5;2.4
21367;"BW-Sa";"BCS-Sa";2003;1;1;"2";"190";190;46000;2.4;3.5;2.4
21371;"BW-M";"BCS-M";2005;3;1;"2";"0";720;58200;2.7;3.5;2.7
21371;"BW-Pa";"BCS-Pa";2005;3;1;"2";"40";760;66500;3.1;3.5;3.1
21375;"BW-Sa";"BCS-Sa";2004;2;1;"1";"190";550;56100;3;4;3
21385;"BW-Sa";"BCS-Sa";2005;2;2;"4";"190";550;56600;2.3;3.5;2.3
21385;"BW-Sb";"BCS-Sb";2005;2;2;"4";"230";590;NA;2.25591861785634;3.5;NA
21385;"BW-W";"BCS-W";2005;2;2;"4";"250";610;57100;2.3;3.5;2.3
21389;"BW-M";"BCS-M";2005;2;2;"2";"0";360;53200;2.6;3.5;2.6
21389;"BW-Pa";"BCS-Pa";2005;2;2;"2";"40";400;53600;2.7;3.5;2.7
21406;"BW-Sa";"BCS-Sa";2003;1;1;"1";"190";190;53000;2.5;3.5;2.5
21410;"BW-Sa";"BCS-Sa";2004;2;1;"2";"190";550;51400;2.2;3.5;2.2
21410;"BW-Sb";"BCS-Sb";2004;2;1;"2";"230";590;NA;2.28994768749385;3.5;NA
21410;"BW-W";"BCS-W";2004;2;1;"2";"250";610;56600;2.3;3.5;2.3
21412;"BW-Sa";"BCS-Sa";2004;2;1;"1";"190";550;58200;2.3;3.5;2.3
21412;"BW-Sb";"BCS-Sb";2004;2;1;"1";"230";590;NA;2.32934396624084;3.5;NA
21412;"BW-W";"BCS-W";2004;2;1;"1";"250";610;58400;2.3;3.5;2.3
21416;"BW-Sa";"BCS-Sa";2004;2;1;"3";"190";550;74900;2.7;4;2.7
21416;"BW-Sb";"BCS-Sb";2004;2;1;"3";"230";590;NA;2.72319816134002;4;NA
21416;"BW-W";"BCS-W";2004;2;1;"3";"250";610;71000;2.8;4;2.8
21417;"BW-M";"BCS-M";2004;2;1;"3";"0";360;47900;2.5;4;2.5
21417;"BW-Pa";"BCS-Pa";2004;2;1;"3";"40";400;NA;3;4;3
21420;"BW-Sa";"BCS-Sa";2003;1;1;"2";"190";190;53700;2.6;3.5;2.6
21421;"BW-Sa";"BCS-Sa";2004;2;1;"3";"190";550;51900;2.2;3.5;2.2
21421;"BW-Sb";"BCS-Sb";2004;2;1;"3";"230";590;NA;2.16984577956656;3.5;NA
21421;"BW-W";"BCS-W";2004;2;1;"3";"250";610;54600;2.3;3.5;2.3
21430;"BW-M";"BCS-M";2005;2;2;"3";"0";360;54700;2.8;3.5;2.8
21430;"BW-Pa";"BCS-Pa";2005;2;2;"3";"40";400;55100;3.1;3.5;3.1
21435;"BW-Sa";"BCS-Sa";2004;2;1;"1";"190";550;67900;2.4;3.5;2.4
21435;"BW-Sb";"BCS-Sb";2004;2;1;"1";"230";590;NA;2.58113585214107;3.5;NA
21435;"BW-W";"BCS-W";2004;2;1;"1";"250";610;69300;2.8;3.5;2.8
21438;"BW-M";"BCS-M";2005;2;2;"1";"0";360;55800;2.8;3.5;2.8
21438;"BW-Pa";"BCS-Pa";2005;2;2;"1";"40";400;55800;3;3.5;3
21440;"BW-Sa";"BCS-Sa";2004;2;1;"3";"190";550;46300;2.4;4;2.4
21440;"BW-Sb";"BCS-Sb";2004;2;1;"3";"230";590;NA;2.36895685114429;4;NA
21440;"BW-W";"BCS-W";2004;2;1;"3";"250";610;50200;2.4;4;2.4
21443;"BW-M";"BCS-M";2005;2;2;"2";"0";360;56400;3;3.5;3
21443;"BW-Pa";"BCS-Pa";2005;2;2;"2";"40";400;58900;3;3.5;3
21450;"BW-M";"BCS-M";2005;2;2;"3";"0";360;53100;2.9;3.5;2.9
21450;"BW-Pa";"BCS-Pa";2005;2;2;"3";"40";400;56900;3;3.5;3
21454;"BW-Sa";"BCS-Sa";2004;2;1;"3";"190";550;64100;2.3;3.5;2.3
21454;"BW-Sb";"BCS-Sb";2004;2;1;"3";"230";590;NA;2.25325212954208;3.5;NA
21454;"BW-W";"BCS-W";2004;2;1;"3";"250";610;55800;2.3;3.5;2.3
21455;"BW-Sa";"BCS-Sa";2004;2;1;"4";"190";550;55900;2.4;3.5;2.4
21455;"BW-Sb";"BCS-Sb";2004;2;1;"4";"230";590;NA;2.46636071965011;3.5;NA
21455;"BW-W";"BCS-W";2004;2;1;"4";"250";610;59500;2.4;3.5;2.4
21458;"BW-Sa";"BCS-Sa";2004;2;1;"4";"190";550;52700;2.4;3.5;2.4
21458;"BW-Sb";"BCS-Sb";2004;2;1;"4";"230";590;NA;2.53567123312945;3.5;NA
21458;"BW-W";"BCS-W";2004;2;1;"4";"250";610;53900;2.7;3.5;2.7
21460;"BW-M";"BCS-M";2004;2;1;"4";"0";360;49400;2.3;3.5;2.3
21460;"BW-Pa";"BCS-Pa";2004;2;1;"4";"40";400;NA;2.7;3.5;2.7
21462;"BW-Sa";"BCS-Sa";2005;2;2;"1";"190";550;NA;2.54319973185849;3.5;NA
21462;"BW-Sb";"BCS-Sb";2005;2;2;"1";"230";590;NA;3;3.5;3
21462;"BW-W";"BCS-W";2005;2;2;"1";"250";610;58200;2.5;3.5;2.5
21475;"BW-Sa";"BCS-Sa";2005;2;2;"1";"190";550;NA;2.46150353434567;3.5;NA
21475;"BW-Sb";"BCS-Sb";2005;2;2;"1";"230";590;NA;2.8;3.5;2.8
21475;"BW-W";"BCS-W";2005;2;2;"1";"250";610;63500;2.4;3.5;2.4
21477;"BW-Sa";"BCS-Sa";2003;1;1;"2";"190";190;55400;2.4;3.5;2.4
21483;"BW-M";"BCS-M";2005;2;2;"2";"0";360;58000;3.3;4;3.3
21483;"BW-Pa";"BCS-Pa";2005;2;2;"2";"40";400;62100;3.4;4;3.4
21490;"BW-Sa";"BCS-Sa";2003;1;1;"2";"190";190;45100;2.4;3.5;2.4
21492;"BW-M";"BCS-M";2005;2;2;"3";"0";360;59800;2.9;3.5;2.9
21492;"BW-Pa";"BCS-Pa";2005;2;2;"3";"40";400;63200;3;3.5;3
21496;"BW-M";"BCS-M";2005;2;2;"2";"0";360;57400;2.8;3.5;2.8
21496;"BW-Pa";"BCS-Pa";2005;2;2;"2";"40";400;58000;2.9;3.5;2.9
21498;"BW-Sa";"BCS-Sa";2004;1;2;"2";"190";190;58400;2.6;3.5;2.6
21500;"BW-Sa";"BCS-Sa";2005;2;2;"4";"190";550;61100;2.3;3.5;2.3
21500;"BW-Sb";"BCS-Sb";2005;2;2;"4";"230";590;NA;2.3140070548936;3.5;NA
21500;"BW-W";"BCS-W";2005;2;2;"4";"250";610;64800;2.3;3.5;2.3
21502;"BW-M";"BCS-M";2005;3;1;"2";"0";720;57900;2.8;3.5;2.8
21502;"BW-Pa";"BCS-Pa";2005;3;1;"2";"40";760;64100;2.9;3.5;2.9
21508;"BW-Sa";"BCS-Sa";2004;2;1;"3";"190";550;62400;2.5;3.5;2.5
21508;"BW-Sb";"BCS-Sb";2004;2;1;"3";"230";590;NA;2.57093936210765;3.5;NA
21508;"BW-W";"BCS-W";2004;2;1;"3";"250";610;59600;2.5;3.5;2.5
21510;"BW-M";"BCS-M";2005;2;2;"4";"0";360;62200;2.8;3.5;2.8
21510;"BW-Pa";"BCS-Pa";2005;2;2;"4";"40";400;63900;2.9;3.5;2.9
21511;"BW-Sa";"BCS-Sa";2005;2;2;"4";"190";550;62700;2.6;4;2.6
21511;"BW-Sb";"BCS-Sb";2005;2;2;"4";"230";590;NA;2.55541541698345;4;NA
21511;"BW-W";"BCS-W";2005;2;2;"4";"250";610;60000;2.6;4;2.6
21513;"BW-M";"BCS-M";2005;2;2;"3";"0";360;62300;2.7;3.5;2.7
21513;"BW-Pa";"BCS-Pa";2005;2;2;"3";"40";400;65700;2.7;3.5;2.7
21516;"BW-Sa";"BCS-Sa";2004;2;1;"1";"190";550;67100;3.2;3.5;3.2
21516;"BW-Sb";"BCS-Sb";2004;2;1;"1";"230";590;NA;3.12052189208896;3.5;NA
21516;"BW-W";"BCS-W";2004;2;1;"1";"250";610;64900;3.1;3.5;3.1
21539;"BW-M";"BCS-M";2005;2;2;"2";"0";360;54900;2.5;3.5;2.5
21539;"BW-Pa";"BCS-Pa";2005;2;2;"2";"40";400;61500;2.7;3.5;2.7
21544;"BW-Sa";"BCS-Sa";2004;2;1;"3";"190";550;60800;2.3;3.5;2.3
21544;"BW-Sb";"BCS-Sb";2004;2;1;"3";"230";590;NA;2.48839409002076;3.5;NA
21544;"BW-W";"BCS-W";2004;2;1;"3";"250";610;64100;2.8;3.5;2.8
21545;"BW-Sa";"BCS-Sa";2005;2;2;"1";"190";550;70500;2.9;3.5;2.9
21545;"BW-Sb";"BCS-Sb";2005;2;2;"1";"230";590;NA;2.68920235325201;3.5;NA
21545;"BW-W";"BCS-W";2005;2;2;"1";"250";610;71400;2.6;3.5;2.6
21547;"BW-M";"BCS-M";2005;2;2;"3";"0";360;56800;2.6;3.5;2.6
21547;"BW-Pa";"BCS-Pa";2005;2;2;"3";"40";400;57400;2.8;3.5;2.8
21551;"BW-M";"BCS-M";2005;2;2;"2";"0";360;51100;2.7;3.5;2.7
21551;"BW-Pa";"BCS-Pa";2005;2;2;"2";"40";400;54700;3;3.5;3
21559;"BW-M";"BCS-M";2005;2;2;"3";"0";360;57200;3;4;3
21559;"BW-Pa";"BCS-Pa";2005;2;2;"3";"40";400;61700;3.1;4;3.1
31004;"BW-M";"BCS-M";2005;2;1;"3";"0";360;54300;2.5;3.5;2.5
31004;"BW-Pa";"BCS-Pa";2005;2;1;"3";"40";400;57800;2.8;3.5;2.8
31014;"BW-M";"BCS-M";2005;2;1;"4";"0";360;51400;2.4;3.5;2.4
31014;"BW-Pa";"BCS-Pa";2005;2;1;"4";"40";400;53300;2.7;3.5;2.7
31067;"BW-M";"BCS-M";2005;2;1;"4";"0";360;60400;2.9;3.5;2.9
31067;"BW-Pa";"BCS-Pa";2005;2;1;"4";"40";400;62200;3.2;3.5;3.2
31100;"BW-M";"BCS-M";2005;2;1;"2";"0";360;53800;2.4;3.5;2.4
31100;"BW-Pa";"BCS-Pa";2005;2;1;"2";"40";400;53000;2.6;3.5;2.6
31105;"BW-M";"BCS-M";2005;2;1;"2";"0";360;54200;2.7;3.5;2.7
31105;"BW-Pa";"BCS-Pa";2005;2;1;"2";"40";400;52800;2.7;3.5;2.7
31108;"BW-Sa";"BCS-Sa";2004;1;1;"2";"190";190;50900;2.3;3.5;2.3
31162;"BW-M";"BCS-M";2005;2;1;"1";"0";360;55500;2.5;3.5;2.5
31162;"BW-Pa";"BCS-Pa";2005;2;1;"1";"40";400;55300;2.9;3.5;2.9
31183;"BW-M";"BCS-M";2005;2;1;"3";"0";360;50700;2.7;3.5;2.7
31183;"BW-Pa";"BCS-Pa";2005;2;1;"3";"40";400;51100;2.7;3.5;2.7
31185;"BW-M";"BCS-M";2005;2;1;"2";"0";360;58800;2.4;3.5;2.4
31185;"BW-Pa";"BCS-Pa";2005;2;1;"2";"40";400;61000;2.8;3.5;2.8
31205;"BW-M";"BCS-M";2005;2;1;"1";"0";360;50600;2.4;3.5;2.4
31205;"BW-Pa";"BCS-Pa";2005;2;1;"1";"40";400;52900;2.7;3.5;2.7
31236;"BW-M";"BCS-M";2005;2;1;"3";"0";360;50900;2.6;3.5;2.6
31236;"BW-Pa";"BCS-Pa";2005;2;1;"3";"40";400;51400;2.9;3.5;2.9
31245;"BW-Sa";"BCS-Sa";2005;2;1;"3";"190";550;75400;2.6;3.5;2.6
31246;"BW-M";"BCS-M";2005;2;1;"3";"0";360;63800;2.5;3.5;2.5
31246;"BW-Pa";"BCS-Pa";2005;2;1;"3";"40";400;63400;2.5;3.5;2.5
31262;"BW-Sa";"BCS-Sa";2004;1;1;"2";"190";190;48300;2.5;3.5;2.5
31278;"BW-Sa";"BCS-Sa";2004;1;1;"2";"190";190;51900;2.8;3.5;2.8
31279;"BW-M";"BCS-M";2005;2;1;"1";"0";360;51300;2.5;3.5;2.5
31279;"BW-Pa";"BCS-Pa";2005;2;1;"1";"40";400;51700;2.9;3.5;2.9
31280;"BW-M";"BCS-M";2005;2;1;"3";"0";360;51200;2.7;3.5;2.7
31280;"BW-Pa";"BCS-Pa";2005;2;1;"3";"40";400;52000;2.9;3.5;2.9
31281;"BW-Sa";"BCS-Sa";2005;2;1;"3";"190";550;NA;2.61686157202192;3.5;NA
31281;"BW-Sb";"BCS-Sb";2005;2;1;"3";"230";590;NA;2.8;3.5;2.8
31281;"BW-W";"BCS-W";2005;2;1;"3";"250";610;66900;2.8;3.5;2.8
31284;"BW-M";"BCS-M";2006;2;2;"4";"0";360;59200;2.9;3.5;2.9
31284;"BW-Pa";"BCS-Pa";2006;2;2;"4";"40";400;67900;3;3.5;3
31287;"BW-M";"BCS-M";2005;2;1;"3";"0";360;55900;2.7;3.5;2.7
31287;"BW-Pa";"BCS-Pa";2005;2;1;"3";"40";400;57600;2.9;3.5;2.9
31300;"BW-M";"BCS-M";2006;3;1;"4";"0";720;62400;2.8;3.5;2.8
31300;"BW-Pa";"BCS-Pa";2006;3;1;"4";"40";760;66200;3.1;3.5;3.1
31301;"BW-M";"BCS-M";2005;2;1;"1";"0";360;55200;2.5;3.5;2.5
31301;"BW-Pa";"BCS-Pa";2005;2;1;"1";"40";400;61500;2.8;3.5;2.8
31312;"BW-Sa";"BCS-Sa";2005;2;1;"4";"190";550;65100;2.3;3.5;2.3
31312;"BW-Sb";"BCS-Sb";2005;2;1;"4";"230";590;NA;2.37071483362174;3.5;NA
31312;"BW-W";"BCS-W";2005;2;1;"4";"250";610;62800;2.4;3.5;2.4
31321;"BW-Sa";"BCS-Sa";2005;2;1;"3";"190";550;57200;2.4;3.5;2.4
31321;"BW-Sb";"BCS-Sb";2005;2;1;"3";"230";590;NA;2.38328389824169;3.5;NA
31321;"BW-W";"BCS-W";2005;2;1;"3";"250";610;54200;2.4;3.5;2.4
31324;"BW-M";"BCS-M";2006;3;1;"3";"0";720;71300;3;3.5;3
31324;"BW-Pa";"BCS-Pa";2006;3;1;"3";"40";760;76000;3;3.5;3
31325;"BW-M";"BCS-M";2006;2;2;"4";"0";360;57300;2.6;4;2.6
31325;"BW-Pa";"BCS-Pa";2006;2;2;"4";"40";400;62600;3.9;4;3.9
31326;"BW-Sa";"BCS-Sa";2005;2;1;"2";"190";550;NA;2.53126360035403;3.5;NA
31326;"BW-Sb";"BCS-Sb";2005;2;1;"2";"230";590;NA;2.7;3.5;2.7
31326;"BW-W";"BCS-W";2005;2;1;"2";"250";610;68300;2.6;3.5;2.6
31330;"BW-Sa";"BCS-Sa";2005;1;2;"2";"190";190;60100;2.5;3.5;2.5
31332;"BW-Sa";"BCS-Sa";2005;1;2;"2";"190";190;65400;2.6;3.5;2.6
31334;"BW-M";"BCS-M";2005;2;1;"3";"0";360;54700;2.6;3.5;2.6
31334;"BW-Pa";"BCS-Pa";2005;2;1;"3";"40";400;53600;2.7;3.5;2.7
31335;"BW-M";"BCS-M";2006;2;2;"2";"0";360;61000;3.5;4;3.5
31335;"BW-Pa";"BCS-Pa";2006;2;2;"2";"40";400;63500;3.6;4;3.6
31339;"BW-Sa";"BCS-Sa";2005;2;1;"3";"190";550;70500;2.5;3.5;2.5
31339;"BW-Sb";"BCS-Sb";2005;2;1;"3";"230";590;NA;2.68341457148438;3.5;NA
31339;"BW-W";"BCS-W";2005;2;1;"3";"250";610;71100;2.9;3.5;2.9
31340;"BW-M";"BCS-M";2005;2;1;"3";"0";360;55800;2.5;3.5;2.5
31340;"BW-Pa";"BCS-Pa";2005;2;1;"3";"40";400;54200;2.6;3.5;2.6
31342;"BW-M";"BCS-M";2006;3;1;"4";"0";720;66500;3;3.5;3
31342;"BW-Pa";"BCS-Pa";2006;3;1;"4";"40";760;70100;2.9;3.5;2.9
31343;"BW-Sa";"BCS-Sa";2005;2;1;"3";"190";550;68000;2.5;3.5;2.5
31343;"BW-Sb";"BCS-Sb";2005;2;1;"3";"230";590;NA;2.42818000942594;3.5;NA
31343;"BW-W";"BCS-W";2005;2;1;"3";"250";610;60200;2.4;3.5;2.4
31349;"BW-M";"BCS-M";2006;2;2;"4";"0";360;60600;2.8;4;2.8
31349;"BW-Pa";"BCS-Pa";2006;2;2;"4";"40";400;62500;3;4;3
31350;"BW-M";"BCS-M";2005;2;1;"1";"0";360;46100;2.5;3.5;2.5
31350;"BW-Pa";"BCS-Pa";2005;2;1;"1";"40";400;51200;2.9;3.5;2.9
31356;"BW-M";"BCS-M";2005;2;1;"4";"0";360;55600;2.7;3.5;2.7
31356;"BW-Pa";"BCS-Pa";2005;2;1;"4";"40";400;57600;2.9;3.5;2.9
31357;"BW-Sa";"BCS-Sa";2005;2;1;"2";"190";550;78100;3.2;4;3.2
31364;"BW-Sa";"BCS-Sa";2005;2;1;"4";"190";550;65700;2.4;3.5;2.4
31364;"BW-Sb";"BCS-Sb";2005;2;1;"4";"230";590;NA;2.44785515258086;3.5;NA
31364;"BW-W";"BCS-W";2005;2;1;"4";"250";610;62100;2.6;3.5;2.6
31372;"BW-Sa";"BCS-Sa";2005;1;2;"3";"190";190;69800;2.6;3.5;2.6
31374;"BW-Sa";"BCS-Sa";2005;2;1;"2";"190";550;61300;2.3;3.5;2.3
31374;"BW-Sb";"BCS-Sb";2005;2;1;"2";"230";590;NA;2.28088915295202;3.5;NA
31374;"BW-W";"BCS-W";2005;2;1;"2";"250";610;59100;2.3;3.5;2.3
31380;"BW-Sa";"BCS-Sa";2005;2;1;"3";"190";550;68900;2.6;4;2.6
31380;"BW-Sb";"BCS-Sb";2005;2;1;"3";"230";590;NA;2.52483898808047;4;NA
31380;"BW-W";"BCS-W";2005;2;1;"3";"250";610;63000;2.6;4;2.6
31392;"BW-Sa";"BCS-Sa";2005;2;1;"1";"190";550;NA;2.448805382667;3.5;NA
31392;"BW-Sb";"BCS-Sb";2005;2;1;"1";"230";590;NA;2.8;3.5;2.8
31392;"BW-W";"BCS-W";2005;2;1;"1";"250";610;61300;2.6;3.5;2.6
31394;"BW-M";"BCS-M";2006;2;2;"3";"0";360;55800;2.3;3.5;2.3
31394;"BW-Pa";"BCS-Pa";2006;2;2;"3";"40";400;64500;2.7;3.5;2.7
31399;"BW-Sa";"BCS-Sa";2004;1;1;"1";"190";190;50800;2.5;3.5;2.5
31406;"BW-M";"BCS-M";2007;3;2;"4";"0";720;53900;2.8;3.5;2.8
31406;"BW-Pa";"BCS-Pa";2007;3;2;"4";"40";760;63700;2.9;3.5;2.9
31408;"BW-M";"BCS-M";2005;2;1;"3";"0";360;55800;2.4;3.5;2.4
31408;"BW-Pa";"BCS-Pa";2005;2;1;"3";"40";400;58400;2.8;3.5;2.8
31414;"BW-M";"BCS-M";2006;2;2;"4";"0";360;56700;2.8;3.5;2.8
31414;"BW-Pa";"BCS-Pa";2006;2;2;"4";"40";400;59100;3;3.5;3
31415;"BW-Sa";"BCS-Sa";2005;1;2;"2";"190";190;48500;2.3;4;2.3
31430;"BW-M";"BCS-M";2005;2;1;"3";"0";360;53500;2.3;3.5;2.3
31430;"BW-Pa";"BCS-Pa";2005;2;1;"3";"40";400;54700;2.7;3.5;2.7
31438;"BW-Sa";"BCS-Sa";2005;2;1;"3";"190";550;81100;2.4;3.5;2.4
31438;"BW-Sb";"BCS-Sb";2005;2;1;"3";"230";590;NA;2.30361480993505;3.5;NA
31438;"BW-W";"BCS-W";2005;2;1;"3";"250";610;79500;2.3;3.5;2.3
31442;"BW-M";"BCS-M";2006;3;1;"1";"0";720;74600;3.1;4;3.1
31442;"BW-Pa";"BCS-Pa";2006;3;1;"1";"40";760;80300;3.3;4;3.3
31443;"BW-M";"BCS-M";2006;2;2;"2";"0";360;58100;2.9;3.5;2.9
31443;"BW-Pa";"BCS-Pa";2006;2;2;"2";"40";400;63800;3;3.5;3
31446;"BW-M";"BCS-M";2005;2;1;"4";"0";360;52200;2.5;3.5;2.5
31446;"BW-Pa";"BCS-Pa";2005;2;1;"4";"40";400;50100;2.6;3.5;2.6
31447;"BW-M";"BCS-M";2006;2;2;"4";"0";360;53100;2.8;3.5;2.8
31447;"BW-Pa";"BCS-Pa";2006;2;2;"4";"40";400;57000;2.8;3.5;2.8
31448;"BW-Sa";"BCS-Sa";2005;1;2;"1";"190";190;53800;2.4;3.5;2.4
31454;"BW-M";"BCS-M";2006;2;2;"2";"0";360;64100;2.8;3.5;2.8
31454;"BW-Pa";"BCS-Pa";2006;2;2;"2";"40";400;72800;2.7;3.5;2.7
31458;"BW-M";"BCS-M";2006;2;2;"4";"0";360;56300;2.4;3.5;2.4
31458;"BW-Pa";"BCS-Pa";2006;2;2;"4";"40";400;58700;2.6;3.5;2.6
31466;"BW-M";"BCS-M";2005;2;1;"2";"0";360;56500;2.7;3.5;2.7
31466;"BW-Pa";"BCS-Pa";2005;2;1;"2";"40";400;56700;2.9;3.5;2.9
31471;"BW-M";"BCS-M";2006;3;1;"4";"0";720;67300;2.8;3.5;2.8
31471;"BW-Pa";"BCS-Pa";2006;3;1;"4";"40";760;69700;2.9;3.5;2.9
31473;"BW-Sa";"BCS-Sa";2005;2;1;"3";"190";550;64000;2.3;3.5;2.3
31473;"BW-Sb";"BCS-Sb";2005;2;1;"3";"230";590;NA;2.29460952314992;3.5;NA
31473;"BW-W";"BCS-W";2005;2;1;"3";"250";610;57000;2.3;3.5;2.3
31474;"BW-M";"BCS-M";2005;2;1;"4";"0";360;50500;2.4;3.5;2.4
31474;"BW-Pa";"BCS-Pa";2005;2;1;"4";"40";400;53600;2.8;3.5;2.8
31479;"BW-Sa";"BCS-Sa";2005;2;1;"3";"190";550;56300;2.2;3.5;2.2
31479;"BW-Sb";"BCS-Sb";2005;2;1;"3";"230";590;NA;2.24954970611562;3.5;NA
31479;"BW-W";"BCS-W";2005;2;1;"3";"250";610;57200;2.3;3.5;2.3
31494;"BW-Sa";"BCS-Sa";2005;1;2;"4";"190";190;NA;2.23928826164466;3.5;NA
31500;"BW-M";"BCS-M";2006;3;1;"4";"0";720;74200;2.8;3.5;2.8
31500;"BW-Pa";"BCS-Pa";2006;3;1;"4";"40";760;77300;2.8;3.5;2.8
31504;"BW-M";"BCS-M";2005;2;1;"3";"0";360;56300;2.6;3.5;2.6
31504;"BW-Pa";"BCS-Pa";2005;2;1;"3";"40";400;60200;2.8;3.5;2.8
31520;"BW-M";"BCS-M";2006;2;2;"4";"0";360;62200;2.5;4;2.5
31520;"BW-Pa";"BCS-Pa";2006;2;2;"4";"40";400;66600;3.2;4;3.2
31526;"BW-Sa";"BCS-Sa";2005;1;2;"2";"190";190;NA;2.37434018866824;3.5;NA
31534;"BW-Sa";"BCS-Sa";2006;2;2;"3";"190";550;61800;2.5;4;2.5
31534;"BW-Sb";"BCS-Sb";2006;2;2;"3";"230";590;NA;2.35994371853347;4;NA
31534;"BW-W";"BCS-W";2006;2;2;"3";"250";610;61300;2.3;4;2.3
31538;"BW-M";"BCS-M";2006;2;2;"4";"0";360;49600;2.5;3.5;2.5
31538;"BW-Pa";"BCS-Pa";2006;2;2;"4";"40";400;53100;2.6;3.5;2.6
31539;"BW-Sa";"BCS-Sa";2006;2;2;"4";"190";550;56800;2.5;3.5;2.5
31540;"BW-Sa";"BCS-Sa";2006;2;2;"4";"190";550;75900;2.6;4;2.6
31549;"BW-Sa";"BCS-Sa";2005;1;2;"2";"190";190;56500;2.5;3.5;2.5
31563;"BW-Sa";"BCS-Sa";2005;1;2;"3";"190";190;NA;2.66916728815928;3.5;NA
31565;"BW-Sa";"BCS-Sa";2005;1;2;"4";"190";190;54200;2.3;3.5;2.3
31567;"BW-Sa";"BCS-Sa";2005;1;2;"3";"190";190;59100;2.3;3.5;2.3
31575;"BW-Sa";"BCS-Sa";2006;2;2;"4";"190";550;60100;2.5;3.5;2.5
31575;"BW-Sb";"BCS-Sb";2006;2;2;"4";"230";590;NA;2.51097233155943;3.5;NA
31575;"BW-W";"BCS-W";2006;2;2;"4";"250";610;56600;2.6;3.5;2.6
31578;"BW-M";"BCS-M";2006;3;1;"4";"0";720;54900;2.7;3.5;2.7
31578;"BW-Pa";"BCS-Pa";2006;3;1;"4";"40";760;60200;2.9;3.5;2.9
31580;"BW-M";"BCS-M";2006;3;1;"2";"0";720;63100;2.5;3.5;2.5
31580;"BW-Pa";"BCS-Pa";2006;3;1;"2";"40";760;66700;3.2;3.5;3.2
31583;"BW-Sa";"BCS-Sa";2005;2;1;"4";"190";550;64000;2.4;3.5;2.4
31583;"BW-Sb";"BCS-Sb";2005;2;1;"4";"230";590;NA;2.48135366372932;3.5;NA
31583;"BW-W";"BCS-W";2005;2;1;"4";"250";610;53800;2.5;3.5;2.5
31585;"BW-Sa";"BCS-Sa";2005;1;2;"3";"190";190;NA;2.3;3.5;2.3
31587;"BW-M";"BCS-M";2006;3;1;"3";"0";720;70600;2.6;3.5;2.6
31587;"BW-Pa";"BCS-Pa";2006;3;1;"3";"40";760;75600;2.7;3.5;2.7
31591;"BW-Sa";"BCS-Sa";2005;2;1;"2";"190";550;82400;2.6;3.5;2.6
31598;"BW-M";"BCS-M";2005;2;1;"4";"0";360;51800;2.3;3.5;2.3
31598;"BW-Pa";"BCS-Pa";2005;2;1;"4";"40";400;54800;2.5;3.5;2.5
31600;"BW-Sa";"BCS-Sa";2005;2;1;"2";"190";550;87000;3.1;4;3.1
31600;"BW-Sb";"BCS-Sb";2005;2;1;"2";"230";590;NA;2.84634567295076;4;NA
31600;"BW-W";"BCS-W";2005;2;1;"2";"250";610;68000;2.7;4;2.7
31604;"BW-Sa";"BCS-Sa";2005;1;2;"1";"190";190;61600;2.6;3.5;2.6
31608;"BW-Sa";"BCS-Sa";2005;2;1;"4";"190";550;68300;2.4;3.5;2.4
31610;"BW-M";"BCS-M";2006;3;1;"4";"0";720;66800;2.9;4;2.9
31610;"BW-Pa";"BCS-Pa";2006;3;1;"4";"40";760;70500;3.6;4;3.6
31625;"BW-M";"BCS-M";2006;2;2;"3";"0";360;50200;2.5;4;2.5
31625;"BW-Pa";"BCS-Pa";2006;2;2;"3";"40";400;55100;2.9;4;2.9
31630;"BW-M";"BCS-M";2006;3;1;"2";"0";720;61400;2.9;3.5;2.9
31630;"BW-Pa";"BCS-Pa";2006;3;1;"2";"40";760;65700;3;3.5;3
31633;"BW-M";"BCS-M";2005;2;1;"2";"0";360;56900;2.8;3.5;2.8
